Review ID,Submission Date,Initial Publish Date,Review Authorization Source,Moderation Status,Content Codes,User ID,Product ID,Product Name,Category,Category ID,Top Level Category,Top Level Category ID,"Category
Hierarchy",Product Brand,Featured Badge,Staff Badge,Expert Badge,Merit Rank,Is a Ratings-Only Review,Review Title,User Nickname,User Location,User Email Address,Shared Review with Facebook,Review Published Email,Review Commented Email,Overall Rating,Online Experience,Account Benefits,Customer Service,Rewards Program,Recommend to a Friend,Pros,Cons,Review Text,Client Comments,Photo 1,Photo 2,Video 1,# of Comments,"# of Comments
Approved","# of Comments
Rejected","# of Comments
in Moderation","# of Comments 
with Photo","# of Comments 
with Video","# of Helpful
Votes","# of Not Helpful
Votes","# of Inappropriate
Votes",Client Response 1,Response Department 1,Response Name 1,Response Type 1,Age,Member Since,Location,Net Promoter Score,Net Promoter Comment,Product Page URL,Campaign ID,Locale,Originating Domain,Display Code,Session Parameters
63042516,7/22/2014,7/23/2014,SITE,APPROVED,,30318819,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Consistant Service,LoyalCustomer77,,,0,No,No,5,5,5,5,5,Yes,,,"Since 1987 Discover has always provided a consistant, high level of service. As a customer, I feel they value my business and are always available to handle any request and resolve any issue. They are professional and personable at all times.",,,,,0,0,0,0,0,0,19,2,0,,,,,51-65,1987,Georgia,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63042460,7/22/2014,7/23/2014,SITE,APPROVED,,1029460899,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,My favorite card,imagine013,,,0,No,No,5,5,5,5,5,Yes,,,"I would rate the Discover IT card five stars. The online account is easy to use, the customer service is excellent and I love having my FICO score on every invoice. I highly recommend this card to everyone.",,,,,0,0,0,0,0,0,20,3,0,,,,,18-30,2013,Florida,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63040636,7/22/2014,7/23/2014,SITE,APPROVED,,1031049123,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Discover,PARM,,,0,No,No,5,5,5,5,5,Yes,,,Got this as my first credit card and I will never switch. Discover is the best for rewards and service.,,,,,0,0,0,0,0,0,18,3,0,,,,,18-30,2013,California,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63038552,7/22/2014,7/22/2014,SITE,APPROVED,,1031580777,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,"I LOVE IT "" I'VE DECOVERED A NEW WAY OF LIFE""",BROWN,,,0,No,No,5,,,,,Yes,,,"I LOVE,LOVE MY DECOVER CARD, I EVEN LOVE THE WAY THE CARD LOOKS AND THE FEEL, I LOVE THE PACKAGING MY CARD ARRIVE IN THE MAIL IN, I LOVE HOW PEOPLE WANT TO KNOW WHAT IS IT ? .",,,,,0,0,0,0,0,0,25,11,0,,,,,41-50,2013,Florida,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63034653,7/22/2014,7/22/2014,SITE,APPROVED,MKT,1029597692,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Discover why Discover is so great,BurntReality,,,0,No,No,5,4,4,5,5,Yes,,,"Fantastic company and I have always got a live person when I call.

This has been the first credit card company that has thoroughly impressed me. Everything from the customer service, to the website, to the rewards. Discover is easily my favorite credit card company.",,,,,0,0,0,0,0,0,24,6,0,,,,,31-40,2013,Texas,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63023176,7/22/2014,7/22/2014,SITE,APPROVED,MKT,1004501330,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Best Card!!!,Buckeyejane,,,0,No,No,5,5,5,5,5,Yes,,,Never have had a problem in the 25 years I have been with Discover...Best interest...great professional representatives...easy to review my account on a daily basis on line...Kudos to all...thanks...,,,,,0,0,0,0,0,0,24,8,0,,,,,Over 65,1989,,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63016344,7/22/2014,7/22/2014,SITE,APPROVED,MKT,1032310593,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,"A delightful, versatile card.",JUNBA,,,0,No,No,5,,,,,Yes,,,Love to use my DISCOVER CARD. It is exciting & rewarding ! It really does pay to DISCOVER ! LOL,,,,,0,0,0,0,0,0,24,7,0,,,,,51-65,2013,California,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63015959,7/22/2014,7/22/2014,SITE,APPROVED,MKT,1030337665,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Discover IT card is great!,sweaver95,,,0,No,No,5,5,4,5,5,Yes,,,Discover has given me a higher limit than other lenders and their customer service is always great! Also discover sent me a gift card around the holidays JUST for being a card holder!! I love my discover IT card!,,,,,0,0,0,0,0,0,25,7,0,,,,,18-30,2013,Maryland,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63015854,7/22/2014,7/22/2014,SITE,APPROVED,PS,13353799,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,love the new it card,ocean213,,,0,No,No,4,5,5,5,3,Yes,,,"The discover it card is wonderful-love all the info on the back of the card and the ID# and other info does not fade away as in other credit cards with raised ID on the front of the card. This was and is always an issue when placing a credit card in your wallet-the constant motion of removing it and placing it back in the slot wore out the lettering. Thanks Discover-job very well done!!
My husband is a Marine veteran and would appreciate the American flag as a design. Thank you.",,,,,0,0,0,0,0,0,16,8,0,,,,,51-65,1998,New Jersey,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63015054,7/22/2014,7/22/2014,SITE,APPROVED,,1031943767,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,LOVE THIS DISCOVER CARD,PAHILWANI,,,0,No,No,5,4,3,4,4,Yes,,,I SHOULD SAY EVERY ONE OUT THERE SHOULD HAVE DISCOVER CARD. I AM REALLY ENJOYING IT A LOT.,,,,,0,0,0,0,0,0,20,9,0,,,,,31-40,2013,Alaska,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63015045,7/22/2014,7/22/2014,SITE,APPROVED,,1030346367,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Best Card Ever,blessed2mt,,,0,No,No,5,5,5,5,5,Yes,,,I have never had a problem with my Discover card. They have excellent customer service.,,,,,0,0,0,0,0,0,28,17,0,,,,,Over 65,2012,Illinois,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63013535,7/21/2014,7/22/2014,SITE,APPROVED,MKT,63618060,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Best Credit Card Service,Puggurl,,,0,No,No,5,5,5,5,5,Yes,,,"I would rate the Discover IT card five stars. The online account is easy to use, the customer service is excellent and I love having my FICO score on every invoice. I highly recommend this card to everyone.",,,,,0,0,0,0,0,0,19,9,0,,,,,51-65,2000,Pennsylvania,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63006885,7/21/2014,7/21/2014,SITE,APPROVED,MKT,1030202841,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Discover Rocks!!!,phxadguy,,,0,No,No,5,5,5,5,4,Yes,,,Discover has been awesome to me! The customer service is exceptional compared to other credit card companies. Highly recommended!!!,,,,,0,0,0,0,0,0,32,6,0,,,,,41-50,2013,Arizona,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
